manifest_path	name	record_kind	inventory_status	new_to_baseline_manifest	landing_url	source_key	why_relevant	next_action
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	Replication of Palmer et al (2016) 'Enhanced expectancies facilitate golf putting'	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/8mnd3/	8mnd3	"Matched Figure 1 citation search query '""Sports Science Replication Centre"" data'; lead_classification=corpus_database_or_project_signal; score=12; reasons=strong_phrase:replication project | data_term:data | data_term:repository | replication_word | repository_data_surface | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	ECLS-K Replication Project	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/gvzwe/	gvzwe	"Matched Figure 1 citation search query '""ReScience""'; lead_classification=corpus_database_or_project_signal; score=10; reasons=strong_phrase:replication project | replication_word | metadata_corpus_signal | query_phrase_in_text"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	ECLS-K Replication Project	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/hsgj2/	hsgj2	"Matched Figure 1 citation search query '""ReScience""'; lead_classification=corpus_database_or_project_signal; score=10; reasons=strong_phrase:replication project | replication_word | metadata_corpus_signal | query_phrase_in_text"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	Replication of De Britto et al (2017)	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/qrvph/	qrvph	"Matched Figure 1 citation search query '""Sports Science Replication Centre""'; lead_classification=corpus_database_or_project_signal; score=10; reasons=strong_phrase:replication project | replication_word | metadata_corpus_signal | query_phrase_in_text"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	"Replication of Roxborough and Cumby (2009), ""Folk Psychological Concepts: Causation"", Philosophical Psychology"	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.17605/osf.io/p56ke	https://openalex.org/W2903176861	"Matched Figure 1 citation search query '""Experimental Philosophy-Replications""'; lead_classification=corpus_database_or_project_signal; score=9; reasons=strong_phrase:replication project | replication_word | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	Replication of MacMahon et al (2019)	candidate_corpus_or_database	discovered_search_lead	no	https://osf.io/enm5q/	enm5q	"Matched Figure 1 citation search query '""Sports Sciences Replications""'; lead_classification=corpus_database_or_project_signal; score=9; reasons=strong_phrase:replication project | replication_word | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	"Replication of Nahmias et al (2005), ""Surveying Freedom"", Philosophical Psychology"	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/26yzu/	26yzu	"Matched Figure 1 citation search query '""Experimental Philosophy Replicability Project"" ""data""'; lead_classification=corpus_database_or_project_signal; score=9; reasons=strong_phrase:replication project | replication_word | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	"Replication of Roxborough and Cumby (2009), ""Folk Psychological Concepts: Causation"", Philosophical Psychology"	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/p56ke/	p56ke	"Matched Figure 1 citation search query '""Experimental Philosophy Replicability Project"" ""data""'; lead_classification=corpus_database_or_project_signal; score=9; reasons=strong_phrase:replication project | replication_word | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	Reproducibility of Scientific Claims in <i>Drosophila</i> Immunity: A Retrospective Analysis of 400 Publications	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.1101/2025.07.07.663442	https://doi.org/10.1101/2025.07.07.663442	"Matched Figure 1 citation search query '""ReproSci"" ""claims"" ""articles"" ""comments""'; lead_classification=corpus_database_or_project_signal; score=8; reasons=strong_phrase:reproducibility project | data_term:data | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	Reproducibility of Scientific Claims in <i>Drosophila</i> Immunity: A Retrospective Analysis of 400 Publications	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.1101/2025.07.07.663442	https://openalex.org/W4412190247	"Matched Figure 1 citation search query '""ReproSci"" ""Fly immunity""'; lead_classification=corpus_database_or_project_signal; score=8; reasons=strong_phrase:reproducibility project | data_term:data | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	Reviewer #1 (Public review): Reproducibility of Scientific Claims in Drosophila Immunity: A Retrospective Analysis of 400 Publications	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.7554/elife.108404.1.sa3	https://openalex.org/W7124736192	"Matched Figure 1 citation search query '""ReproSci"" ""Fly immunity""'; lead_classification=corpus_database_or_project_signal; score=8; reasons=strong_phrase:reproducibility project | data_term:data | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-gptcoverage-expanded-missing-source-family-targets.json	Reviewer #4 (Public review): Reproducibility of Scientific Claims in Drosophila Immunity: A Retrospective Analysis of 400 Publications	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.7554/elife.108404.1.sa0	https://openalex.org/W7124741147	"Matched Figure 1 citation search query '""ReproSci"" ""Fly immunity""'; lead_classification=corpus_database_or_project_signal; score=8; reasons=strong_phrase:reproducibility project | data_term:data | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Variation and Covariation in Large-scale Replication Projects: An Evaluation of Replicability	candidate_corpus_or_database	discovered_search_lead	yes	https://dx.doi.org/10.6084/m9.figshare.19384031.v2	10.6084/m9.figshare.19384031.v2	Matched Figure 1 link_graph search query '10.1098/rsos.242076'; lead_classification=corpus_database_or_project_signal; score=19; reasons=strong_phrase:replication project | strong_phrase:large-scale replication | data_term:data | data_term:dataset | replication_word | known_corpus_paper_link_graph | query_phrase_in_text	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Can Large Language Models Replace Human Subjects? A Large-Scale Replication of Scenario-Based Experiments in Psychology and Management	candidate_corpus_or_database	discovered_search_lead	yes	https://springernature.figshare.com/articles/dataset/Can_Large_Language_Models_Replace_Human_Subjects_A_Large-Scale_Replication_of_Scenario-Based_Experiments_in_Psychology_and_Management/27157524	10.6084/m9.figshare.27157524	Matched Figure 1 link_graph search query '10.1038/s43588-025-00840-7'; lead_classification=corpus_database_or_project_signal; score=18; reasons=strong_phrase:large-scale replication | pair_term:original studies | data_term:data | data_term:code | data_term:repository | replication_word | original_word | known_corpus_paper_link_graph	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Can Large Language Models Replace Human Subjects? A Large-Scale Replication of Scenario-Based Experiments in Psychology and Management	candidate_corpus_or_database	discovered_search_lead	yes	https://springernature.figshare.com/articles/dataset/Can_Large_Language_Models_Replace_Human_Subjects_A_Large-Scale_Replication_of_Scenario-Based_Experiments_in_Psychology_and_Management/27157524/1	10.6084/m9.figshare.27157524.v1	Matched Figure 1 link_graph search query '10.1038/s43588-025-00840-7'; lead_classification=corpus_database_or_project_signal; score=18; reasons=strong_phrase:large-scale replication | pair_term:original studies | data_term:data | data_term:code | data_term:repository | replication_word | original_word | known_corpus_paper_link_graph	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Many Labs 3: Evaluating participant pool quality across the academic semester via replication	candidate_corpus_or_database	discovered_search_lead	no	https://doi.org/10.1016/j.jesp.2015.10.012	10.1016/j.jesp.2015.10.012	Matched Figure 1 link_graph search query '10.1016/j.jesp.2016.07.003'; lead_classification=corpus_database_or_project_signal; score=12; reasons=strong_phrase:many labs | replication_word | known_corpus_paper_link_graph | query_phrase_in_text	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Publication bias impacts on effect size, statistical power, and magnitude (Type M) and sign (Type S) errors in ecology and evolutionary biology	candidate_repository_package	discovered_search_lead	yes	https://dx.doi.org/10.6084/m9.figshare.c.6591104	10.6084/m9.figshare.c.6591104	Matched Figure 1 link_graph search query '10.1038/s41559-024-02530-5'; lead_classification=publication_data_or_software_link_graph_hit; score=11; reasons=pair_term:effect size | data_term:data | data_term:dataset | effect_or_sample_size_phrase | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	‘Small’ sample size scenarios in animal behaviour: alternatives to the use of null hypothesis significance testing	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1016/j.anbehav.2026.123536	10.1016/j.anbehav.2026.123536	Matched Figure 1 link_graph search query '10.31234/osf.io/25ju4'; lead_classification=publication_data_or_software_link_graph_hit; score=10; reasons=pair_term:sample size | data_term:osf | effect_or_sample_size_phrase | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Many AI Analysts, One Dataset: Navigating the Agentic Data Science Multiverse	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.48550/arxiv.2602.18710	10.48550/arxiv.2602.18710	Matched Figure 1 link_graph search query '10.31234/osf.io/25ju4'; lead_classification=publication_data_or_software_link_graph_hit; score=8; reasons=data_term:data | data_term:dataset | data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of Overlooked poor-quality patient samples in sequencing data impair reproducibility of published clinically relevant datasets	candidate_repository_package	discovered_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Overlooked_poor-quality_patient_samples_in_sequencing_data_impair_reproducibility_of_published_clinically_relevant_datasets/26768350/1	10.6084/m9.figshare.26768350.v1	Matched Figure 1 link_graph search query '10.7554/elife.04333'; lead_classification=publication_data_or_software_link_graph_hit; score=7; reasons=data_term:data | data_term:dataset | data_term:supplement | known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of Overlooked poor-quality patient samples in sequencing data impair reproducibility of published clinically relevant datasets	candidate_repository_package	discovered_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Overlooked_poor-quality_patient_samples_in_sequencing_data_impair_reproducibility_of_published_clinically_relevant_datasets/26768350	10.6084/m9.figshare.26768350	Matched Figure 1 link_graph search query '10.7554/elife.04333'; lead_classification=publication_data_or_software_link_graph_hit; score=7; reasons=data_term:data | data_term:dataset | data_term:supplement | known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Reduce, reuse, recycle: Introducing MetaPipeX, a framework for analyses of multi‐lab data	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1002/jrsm.1733	10.1002/jrsm.1733	Matched Figure 1 link_graph search query '10.31222/osf.io/9tmua'; lead_classification=publication_data_or_software_link_graph_hit; score=7; reasons=data_term:data | data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Finding Correspondence between Metabolomic Features in Untargeted Liquid Chromatography–Mass Spectrometry Metabolomics Datasets	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1021/acs.analchem.1c03592	10.1021/acs.analchem.1c03592	Matched Figure 1 link_graph search query '10.1038/s41540-025-00644-5'; lead_classification=publication_data_or_software_link_graph_hit; score=7; reasons=data_term:data | data_term:dataset | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 15 of Overlooked poor-quality patient samples in sequencing data impair reproducibility of published clinically relevant datasets	candidate_repository_package	discovered_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_15_of_Overlooked_poor-quality_patient_samples_in_sequencing_data_impair_reproducibility_of_published_clinically_relevant_datasets/26777803/1	10.6084/m9.figshare.26777803.v1	Matched Figure 1 link_graph search query '10.7554/elife.04333'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:data | data_term:dataset | known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 15 of Overlooked poor-quality patient samples in sequencing data impair reproducibility of published clinically relevant datasets	candidate_repository_package	discovered_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_15_of_Overlooked_poor-quality_patient_samples_in_sequencing_data_impair_reproducibility_of_published_clinically_relevant_datasets/26777803	10.6084/m9.figshare.26777803	Matched Figure 1 link_graph search query '10.7554/elife.04333'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:data | data_term:dataset | known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Changes in women's sexual interests and their partner's mate–retention tactics across the menstrual cycle: evidence for shifting conflicts of interest	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1098/rspb.2001.1952	10.1098/rspb.2001.1952	Matched Figure 1 link_graph search query '10.31234/osf.io/gth8u'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Development of new formulas to identify the fertile time of the menstrual cycle	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1016/s0010-7824(96)00202-8	10.1016/s0010-7824(96)00202-8	Matched Figure 1 link_graph search query '10.31234/osf.io/gth8u'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Increasing Transparency Through a Multiverse Analysis	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1177/1745691616658637	10.1177/1745691616658637	Matched Figure 1 link_graph search query '10.31234/osf.io/gth8u'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Sexual orientation predicts women’s preferences for sexually dimorphic face-shape characteristics	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.31234/osf.io/qn7pt	10.31234/osf.io/qn7pt	Matched Figure 1 link_graph search query '10.31234/osf.io/gth8u'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	The Influence of Facial Femininity on Chinese and White UK Women’s Jealousy	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1007/s40806-018-0171-7	10.1007/s40806-018-0171-7	Matched Figure 1 link_graph search query '10.31234/osf.io/gth8u'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	With a Clean Conscience	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1111/j.1467-9280.2008.02227.x	10.1111/j.1467-9280.2008.02227.x	Matched Figure 1 link_graph search query '10.31234/osf.io/gth8u'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Critically Engaged Pragmatism: A Scientific Norm and Social, Pragmatist Epistemology for AI Science Evaluation Tools	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.48550/arxiv.2601.09753	10.48550/arxiv.2601.09753	Matched Figure 1 link_graph search query '10.31234/osf.io/25ju4'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Toward Cumulative Cognitive Science: A Comparison of Meta-Analysis, Mega-Analysis, and Hybrid Approaches	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1162/opmi_a_00048	10.1162/opmi_a_00048	Matched Figure 1 link_graph search query '10.31222/osf.io/9tmua'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	A Single Exposure to the American Flag Shifts Support Toward Republicanism up to 8 Months Later	candidate_repository_package	discovered_search_lead	yes	https://doi.org/10.1177/0956797611414726	10.1177/0956797611414726	Matched Figure 1 link_graph search query '10.31234/osf.io/25ju4'; lead_classification=publication_data_or_software_link_graph_hit; score=6; reasons=data_term:osf | known_corpus_paper_link_graph | query_phrase_in_text	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of Menoci: lightweight extensible web portal enhancing data management for biomedical research projects	candidate_repository_package	discovered_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Menoci_lightweight_extensible_web_portal_enhancing_data_management_for_biomedical_research_projects/13467225/1	10.6084/m9.figshare.13467225.v1	Matched Figure 1 link_graph search query '10.1038/s41562-016-0021'; lead_classification=publication_data_or_software_link_graph_hit; score=5; reasons=data_term:data | known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of Menoci: lightweight extensible web portal enhancing data management for biomedical research projects	candidate_repository_package	discovered_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Menoci_lightweight_extensible_web_portal_enhancing_data_management_for_biomedical_research_projects/13467225	10.6084/m9.figshare.13467225	Matched Figure 1 link_graph search query '10.1038/s41562-016-0021'; lead_classification=publication_data_or_software_link_graph_hit; score=5; reasons=data_term:data | known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 2 of Semantic and cognitive tools to aid statistical science: replace confidence and significance by compatibility and surprise	candidate_repository_package	discovered_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_2_of_Semantic_and_cognitive_tools_to_aid_statistical_science_replace_confidence_and_significance_by_compatibility_and_surprise/13031533/1	10.6084/m9.figshare.13031533.v1	Matched Figure 1 link_graph search query '10.1126/science.aac4716'; lead_classification=publication_data_or_software_link_graph_hit; score=5; reasons=data_term:supplement | known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 2 of Semantic and cognitive tools to aid statistical science: replace confidence and significance by compatibility and surprise	candidate_repository_package	discovered_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_2_of_Semantic_and_cognitive_tools_to_aid_statistical_science_replace_confidence_and_significance_by_compatibility_and_surprise/13031533	10.6084/m9.figshare.13031533	Matched Figure 1 link_graph search query '10.1126/science.aac4716'; lead_classification=publication_data_or_software_link_graph_hit; score=5; reasons=data_term:supplement | known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of Is there prejudice from thin air? Replicating the effect of emotion on automatic intergroup attitudes	candidate_repository_package	needs_triage_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Is_there_prejudice_from_thin_air_Replicating_the_effect_of_emotion_on_automatic_intergroup_attitudes/12262283/1	10.6084/m9.figshare.12262283.v1	Matched Figure 1 link_graph search query '10.1126/science.aac4716'; lead_classification=publication_data_or_software_link_graph_hit; score=4; reasons=known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of Is there prejudice from thin air? Replicating the effect of emotion on automatic intergroup attitudes	candidate_repository_package	needs_triage_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Is_there_prejudice_from_thin_air_Replicating_the_effect_of_emotion_on_automatic_intergroup_attitudes/12262283	10.6084/m9.figshare.12262283	Matched Figure 1 link_graph search query '10.1126/science.aac4716'; lead_classification=publication_data_or_software_link_graph_hit; score=4; reasons=known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of Semantic and cognitive tools to aid statistical science: replace confidence and significance by compatibility and surprise	candidate_repository_package	needs_triage_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Semantic_and_cognitive_tools_to_aid_statistical_science_replace_confidence_and_significance_by_compatibility_and_surprise/13031530/1	10.6084/m9.figshare.13031530.v1	Matched Figure 1 link_graph search query '10.1126/science.aac4716'; lead_classification=publication_data_or_software_link_graph_hit; score=4; reasons=known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of Semantic and cognitive tools to aid statistical science: replace confidence and significance by compatibility and surprise	candidate_repository_package	needs_triage_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Semantic_and_cognitive_tools_to_aid_statistical_science_replace_confidence_and_significance_by_compatibility_and_surprise/13031530	10.6084/m9.figshare.13031530	Matched Figure 1 link_graph search query '10.1126/science.aac4716'; lead_classification=publication_data_or_software_link_graph_hit; score=4; reasons=known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of The REPRISE project: protocol for an evaluation of REProducibility and Replicability In Syntheses of Evidence	candidate_repository_package	needs_triage_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_The_REPRISE_project_protocol_for_an_evaluation_of_REProducibility_and_Replicability_In_Syntheses_of_Evidence/14442918/1	10.6084/m9.figshare.14442918.v1	Matched Figure 1 link_graph search query '10.7554/elife.04333'; lead_classification=publication_data_or_software_link_graph_hit; score=4; reasons=known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
steps/searches/figure1/corporasearch-linkgraph-expanded-known-corpus-paper-dois-to-datasets.json	Additional file 1 of The REPRISE project: protocol for an evaluation of REProducibility and Replicability In Syntheses of Evidence	candidate_repository_package	needs_triage_search_lead	yes	https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_The_REPRISE_project_protocol_for_an_evaluation_of_REProducibility_and_Replicability_In_Syntheses_of_Evidence/14442918	10.6084/m9.figshare.14442918	Matched Figure 1 link_graph search query '10.7554/elife.04333'; lead_classification=publication_data_or_software_link_graph_hit; score=4; reasons=known_corpus_paper_link_graph	triage_linked_dataset_or_software_for_pair_table
