followup_id	plot_label	corpus_database_id	name	record_kind	priority	host	acquisition_route_type	current_acquisition_state	on_disk_after_automation	sampled_after_automation	followup_track	assigned_to	reason	landing_url	raw_url	existing_local_paths	suggested_action	gpt_question	user_action	notes
result_artifact_followup_f6eca107d1b9e586	figure1	repo_search_osf_aacaad9d5dee	Perspectives on Psychological Science—Registered Replication Reports	candidate_corpus_or_database	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/hj6da/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_8913b9cbc54f6883	figure1	repo_search_osf_4bf7723bf7b0	Predicting replication outcomes in the Many Labs 2 study	candidate_corpus_or_database	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/x74r5/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_744375c528aebaea	figure1	repo_search_osf_aabadb891e8b	Preregistration: Literature Search - Replication studies and original studies	candidate_repository_package	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/dsqep/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_da0046b5d3881aed	figure1	repo_search_datacite_6f6fbb02bbc4	Primary data and results	candidate_repository_package	high	figshare.com	figshare_record_file_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://figshare.com/articles/dataset/Primary_data_and_results/31971444/1			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_6571b8f058ec89a2	figure1	repo_search_osf_9925b7bbbb00	Recommender Systems Reproducibility Project	candidate_corpus_or_database	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/yw84j/ | https://osf.io/8karz/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_0bb387588f1a25e8	figure1	repo_search_osf_fffdef2d8c78	Replication	candidate_repository_package	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/vpceb/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_b130ce60ae84d2db	figure1	repo_search_datacite_49aef5283da3	Replication Study: Women’s Participation in Student Software Teams	candidate_repository_package	high	figshare.com	figshare_record_file_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://figshare.com/articles/dataset/Primary_data_and_results/31971444/2 | https://figshare.com/articles/dataset/Primary_data_and_results/31971444			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_32d89702a7661046	figure1	repo_search_dataverse_c2906b5dfd2b	Replication files for Male circumcision and HIV acquisition: re-investigating the evidence from young men in Kisumu, Kenya	candidate_repository_package	high	doi.org	dataverse_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	provider route did not yield local result artifact	https://doi.org/10.7910/DVN/5HYL5A			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_0f2e29fa2daed57a	figure1	repo_search_osf_3c6cdcbee4b9	Reproducibility Project - Psychology: Design	candidate_corpus_or_database	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	provider route did not yield local result artifact	https://osf.io/i68pe/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_80281b4c4ca3c04f	figure1	repo_search_osf_187d493c5dae	Reproducibility Project in Special Education	candidate_corpus_or_database	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/m2xpj/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_681a2ceb87317bb5	figure1	domain_search_osf_346003e74a16	Rollout Design Replication Project	candidate_corpus_or_database	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/rkqab/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_9b973dba997e2470	figure1	domain_search_osf_08793226b32b	Sample size and replication: A census using the Reproducibility Project Psychology	candidate_corpus_or_database	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/dn3fk/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_b66c391cbd28b417	figure1	repo_search_osf_5efbb2b834cb	The Reproducibility Project	candidate_corpus_or_database	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/g4ntj/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_1a958c09143a3833	figure1	repo_search_osf_7661e903bf58	WP1 XP2a - Book of N: White [replication - open question]	candidate_repository_package	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/2qm8f/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_e1b400aec5ecc3b2	figure1	repo_search_osf_25a030cb8e72	WP1 XP2a - Book of N: White [replication]	candidate_repository_package	high	osf.io	osf_inventory_and_download	needs_result_bearing_artifact_on_disk	no	no	codex_provider_repair	codex	no_artifacts_found	https://osf.io/xt458/			Repair provider inventory/download route: check component IDs, file APIs, alternate versions, stale URLs, branch names, or provider-specific access endpoints.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_888d6305b6c917c9	figure1	lead_border_2019	Border 2019 candidate gene replication	replication_project	medium	psychiatry online	direct_download_or_api_snapshot	needs_result_bearing_artifact_on_disk	no	no	codex_direct_url_repair	codex	direct route did not produce a local artifact	https://psychiatryonline.org/doi/10.1176/appi.ajp.2018.18070881	http://matthewckeller.com/publications/Border_AJP_2019.pdf		Try direct URL variants, repository archive branch repair, DOI/provider redirects, and local mirror detection before escalating.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_454782972ba9d03f	figure1	lead_media_priming_2017	Media priming direct replication	replication_project	medium	harvard dataverse	direct_download_or_api_snapshot	needs_result_bearing_artifact_on_disk	no	no	codex_direct_url_repair	codex	direct route did not produce a local artifact	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECGADO	https://dataverse.harvard.edu/api/access/datafile/:persistentId?persistentId=doi:10.7910/DVN/ECGADO/DSUNVR		Try direct URL variants, repository archive branch repair, DOI/provider redirects, and local mirror detection before escalating.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_130c37d823f4380d	figure1	corpus_db_lead_angrist_learning_curve_2023	Angrist learning-curve replication corpus	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/angrist_learning_curve_2023 | data/derived/replication_pairs/harvest/staged/angrist_learning_curve_2023__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_625ad520cd5ab4e4	figure1	corpus_db_appendix_d_supplemental	Appendix D supplemental	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			docs/nightmare-hellscape (3).html	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_7298eade49d59aeb	figure1	corpus_db_lead_border_2019	Border 2019 candidate gene replication	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/border_2019 | data/derived/replication_pairs/harvest/staged/border_2019__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_7f58b4acf29b3ba5	figure1	corpus_db_lead_coppock_2019	Coppock 2019 generalizability corpus	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/coppock_2019 | data/derived/replication_pairs/harvest/staged/coppock_2019__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_2fb6dd4be4ac3f6c	figure1	corpus_db_lead_eef_regrants	EEF regrants systematic replication candidates	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/eef_regrants | data/derived/replication_pairs/harvest/staged/eef_regrants__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_bbc18f030bddbe98	figure1	corpus_db_eerp_effectdata_py	EERP effectdata.py	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/eerp/effectdata.py	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_b0f6fd3f0033a0ba	figure1	corpus_db_eerp_marketdata_zip	EERP marketdata.zip	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/eerp/marketdata.zip	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_f3a9778442c652a1	figure1	corpus_db_lead_metaketa_i_2019	EGAP Metaketa I	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/metaketa_i_2019 | data/derived/replication_pairs/harvest/staged/metaketa_i_2019__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_c3c2e495b501daec	figure1	corpus_db_lead_metaketa_iii_2021	EGAP Metaketa III	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/metaketa_iii_2021 | data/derived/replication_pairs/harvest/staged/metaketa_iii_2021__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_b4279fb7901543de	figure1	corpus_db_lead_metaketa_iv_2021	EGAP Metaketa IV	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/metaketa_iv_2021 | data/derived/replication_pairs/harvest/staged/metaketa_iv_2021__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_8a3ea7e47391f726	figure1	corpus_db_lead_ern_pe_rrr_openneuro	ERN Pe RRR OpenNeuro	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/ern_pe_rrr_openneuro | data/derived/replication_pairs/harvest/staged/ern_pe_rrr_openneuro__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_b51775d06d81306b	figure1	corpus_db_i4r_public_workbook	I4R public workbook	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/i4r/meta_database.xlsx	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_eab9868baae1229e	figure1	corpus_db_lead_ibl_repro_ephys_2024	IBL reproducible electrophysiology	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/ibl_repro_ephys_2024 | data/derived/replication_pairs/harvest/staged/ibl_repro_ephys_2024__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_a2015d0f1412c650	figure1	corpus_db_lead_ies_systematic_replication	IES systematic replication awards	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/ies_systematic_replication | data/derived/replication_pairs/harvest/staged/ies_systematic_replication__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_6d937ab6d07dda7d	figure1	corpus_db_lead_jaljuli_kafkafi_2023	Jaljuli Kafkafi multi lab rodent replication	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/jaljuli_kafkafi_2023 | data/derived/replication_pairs/harvest/staged/jaljuli_kafkafi_2023__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_9b2ad1f66c386400	figure1	corpus_db_li_2024_pd_1_pd_l1_phase_ii_iii_oncology	Li 2024 PD-1/PD-L1 phase II/III oncology	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/derived/replication_pairs/harvest/staged/li_2024_pd1_pdl1_phase2_phase3_orr__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_91c7d8dbcf0f396c	figure1	corpus_db_ml1_summary_workbook	ML1 summary workbook	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/ml1/ML-_Summary_Statistics.xlsx	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_992689b9bd3405cd	figure1	corpus_db_ml3_manuscript_tables_bundle	ML3 manuscript tables bundle	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/ml3/Many Labs 3 Manuscript Tables.txt	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_02977af05bac723b	figure1	corpus_db_ml4_public_site_results	ML4 public site results	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/ml4/combinedresults1.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_65ec2096c088d861	figure1	corpus_db_manual_paper_grounded_pairs	Manual paper-grounded pairs	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/manual_papers	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_bdd4b95939464b8e	figure1	corpus_db_family_manybabies_3	ManyBabies 3	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/manybabies_3 | data/derived/replication_pairs/harvest/staged/manybabies_3__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_326f01db5a0cf199	figure1	corpus_db_lead_manyclasses_2	ManyClasses 2	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/manyclasses_2 | data/derived/replication_pairs/harvest/staged/manyclasses_2__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_89f86c9b08b2c0b6	figure1	corpus_db_lead_marcus_four_lab_replication_hcmv7	Marcus Four Lab Replication Hcmv7	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/marcus_four_lab_replication_hcmv7	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_dc0e7c9be2599e5c	figure1	corpus_db_lead_media_priming_2017	Media priming direct replication	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/media_priming_2017 | data/derived/replication_pairs/harvest/staged/media_priming_2017__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_6d2e363ae1b5c3e9	figure1	corpus_db_lead_mullinix_2015	Mullinix Leeper Druckman Freese 2015	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/mullinix_2015 | data/derived/replication_pairs/harvest/staged/mullinix_2015__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_c35f99473eecef58	figure1	corpus_db_lead_musicianship_eeg_2025	Musicianship EEG multi site replication	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/musicianship_eeg_2025 | data/derived/replication_pairs/harvest/staged/musicianship_eeg_2025__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_23e31a1484e7dc53	figure1	corpus_db_family_news_discernment_replication	News discernment replication	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/news_discernment_replication | data/derived/replication_pairs/harvest/staged/news_discernment_replication__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_dbebc983eda1ff8b	figure1	corpus_db_lead_nieuwland_2018_delong	Nieuwland 2018 DeLong replication	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/lead_harvest/nieuwland_2018_delong | data/derived/replication_pairs/harvest/staged/nieuwland_2018_delong__stage.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_e6ecf0a5cd4256ec	figure1	corpus_db_pooledmarketr_pm_data_rdata	PooledMarketR PM_data.Rdata	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/pooledmarketr/PM_data.Rdata	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_553fa3e2156a0275	figure1	corpus_db_rpp_converted	RPP converted	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/corpus_candidates/rpp/RPPdataConverted.xlsx	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
result_artifact_followup_6b8b8872742f62a7	figure1	corpus_db_rpp_jtleek_mirror	RPP jtLeek mirror	replication_project	medium		local_inventory	local_mirror_needs_result_artifact_identification	yes	yes	codex_local_mirror_identification	codex	local mirror exists but result-bearing artifact is not identified			data/raw/replication_projects/rpp/rpp_data_jtleek.csv	Inspect the existing local mirror and identify which file, table, PDF, or archive member actually catalogs Figure 1 result rows.			Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.
